 3279,  Gx, 158.650° /  11.200°, Leo,     , 14.0m, 
I 622,  Gx, 158.650° /  11.183°, Leo, 2.9', 14.0m, 
 3287,  Gx, 158.700° /  21.650°, Leo, 2.2', 13.0m, 
 3290,  Gx, 158.775° / -17.267°, Hya, 1.4', 14.0m, 
I2592,  Gx, 158.775° / -43.700°, Vel, 1.9',      , 
 3366,  Gx, 158.800° / -43.683°, Vel,     ,      , 
 3297,    , 158.850° / -12.700°, Hya,     ,      , 
I 623,  Gx, 158.850° /   3.550°, Sex, 1.1', 15.0m, 
 3292,  Gx, 158.900° /  -6.183°, Sex,     , 14.0m, 
 3293, C+N, 158.950° / -58.233°, Car,40.0',  4.7m, 
 3302,  Gx, 158.950° / -32.367°, Ant,     , 14.0m, 
 3284,   *, 159.000° /  58.533°, UMa,     ,      , 
 3291,  Gx, 159.025° /  37.250°, LMi, 1.0', 14.0m, 
I2594,  Gx, 159.025° / -24.317°, Hya, 2.2',      , 
 3286,  Gx, 159.075° /  58.617°, UMa,     , 14.0m, 
 3294,  Gx, 159.075° /  37.333°, LMi, 3.3', 11.7m, 
 3305,  Gx, 159.075° / -27.167°, Hya,     , 14.0m, 
 3307,  Gx, 159.075° / -27.533°, Hya, 1.0', 16.0m, 
I 624,  Gx, 159.075° /  -8.350°, Sex, 3.3',      , 
I2590,  Gx, 159.075° /  26.967°, Leo, 1.1', 15.0m, 
I2593,    , 159.075° / -12.717°, Hya,     ,      , 
 3288,  Gx, 159.100° /  58.550°, UMa, 1.2', 15.0m, 
 3299,  Gx, 159.100° /  12.700°, Leo, 2.1', 13.0m, 
 3308,  Gx, 159.100° / -27.433°, Hya, 2.0', 12.2m, 
I 625,    , 159.125° / -23.917°, Hya,     ,      , 
 3300,  Gx, 159.150° /  14.167°, Leo, 2.1', 13.0m, 
 3309,  Gx, 159.150° / -27.517°, Hya, 1.9', 11.9m, 
I2591,  Gx, 159.150° /  35.033°, LMi, 1.5', 14.0m, 
 3311,  Gx, 159.175° / -27.533°, Hya, 2.5', 11.6m, 
 3301,  Gx, 159.225° /  21.883°, Leo, 3.6', 11.4m, 
 3760,    , 159.225° /  21.883°, Leo,     ,      , 
 3312,  Gx, 159.250° / -27.567°, Hya, 3.6', 12.0m, 
I 626,  Gx, 159.250° /  -7.017°, Sex,     , 14.0m, 
I 629,  Gx, 159.250° / -27.567°, Hya, 3.0',      , 
 3303,  Gx, 159.275° /  18.133°, Leo, 3.0', 15.0m, 
 3298,  Gx, 159.300° /  50.100°, UMa,     , 15.0m, 
 3306,  Gx, 159.300° /  12.650°, Leo, 1.5', 14.0m, 
 3314,  Gx, 159.300° / -27.683°, Hya, 2.0', 14.0m, 
 3315,    , 159.325° / -27.767°, Hya,     ,      , 
 3318,  Gx, 159.325° / -41.633°, Vel, 2.6', 12.0m, 
 3324, C+N, 159.325° / -58.633°, Car,16.0',  6.7m, 
I 627,  Gx, 159.325° /  -3.367°, Sex, 0.4', 14.0m, 
 3317,  Gx, 159.350° / -27.483°, Hya, 0.6', 14.0m, 
I2599,    , 159.350° / -58.617°, Car,     ,      , 
 3313,  Gx, 159.375° / -25.317°, Hya,     , 13.0m, 
 3304,  Gx, 159.400° /  37.450°, LMi, 1.7', 14.0m, 
 3316,  Gx, 159.400° / -27.600°, Hya, 1.2', 15.0m, 
I 628,  Gx, 159.400° /   5.583°, Sex, 1.0', 15.0m, 
I2595,    , 159.400° / -11.117°, Sex,     ,      , 
I2597,  Gx, 159.450° / -27.083°, Hya, 3.0',      , 
I 630,  Gx, 159.625° /  -7.167°, Sex,     , 13.0m, 
 3330,  OC, 159.650° / -54.150°, Vel, 7.0',  7.4m, 
 3310,  Gx, 159.675° /  53.500°, UMa, 3.6', 10.9m, 
 3321,  Gx, 159.700° / -11.650°, Hya, 2.7',      , 
 3322,    , 159.700° / -11.650°, Hya,     ,      , 
 3331,  Gx, 159.750° / -23.817°, Hya,     , 14.0m, 
I 631,    , 159.750° /  -7.050°, Sex,     ,      , 
 3319,  Gx, 159.800° /  41.683°, UMa, 6.8', 11.3m, 
I 632,  Gx, 159.800° /  -0.417°, Sex, 1.0', 15.0m, 
 3325,  Gx, 159.825° /  -0.217°, Sex,     , 14.0m, 
I 633,  Gx, 159.850° /  -0.400°, Sex, 0.6', 14.0m, 
 3326,  Gx, 159.875° /   5.100°, Sex,     , 14.0m, 
 3320,  Gx, 159.900° /  47.400°, UMa, 2.2', 13.0m, 
 3335,  Gx, 159.900° / -23.933°, Hya,     , 14.0m, 
 3323,  Gx, 159.925° /  25.317°, LMi,     , 14.0m, 
 3328,    , 159.925° /   9.217°, Leo,     ,      , 
I2598,  Gx, 159.925° /  26.733°, LMi,     , 15.0m, 
 3333,  Gx, 159.975° / -36.050°, Ant,     ,      , 
 3327,  Gx, 160.000° /  24.083°, LMi,     , 14.0m, 
 3336,  Gx, 160.075° / -27.767°, Hya,     , 13.0m, 
 3332,  Gx, 160.100° /   9.183°, Leo,     , 13.0m, 
I 634,  Gx, 160.225° /   5.983°, Sex, 1.3', 15.0m, 
 3334,  Gx, 160.350° /  37.300°, LMi,     , 14.0m, 
I 635,  Gx, 160.425° /  15.650°, Leo, 1.3', 15.0m, 
 3337,  Gx, 160.450° /   4.983°, Sex,     , 15.0m, 
I 636,  Gx, 160.475° /   4.333°, Sex, 1.1', 15.0m, 
 3338,  Gx, 160.525° /  13.750°, Leo, 5.5', 10.8m, 
 3339,   *, 160.550° /  -0.367°, Sex,     ,      , 
 3340,  Gx, 160.575° /  -0.383°, Sex,     , 13.0m, 
 3436,  Gx, 160.600° /   7.933°, Leo,     ,      , 
I 637,  Gx, 160.600° /  15.333°, Leo,     , 15.0m, 
 3341,  Gx, 160.650° /   5.033°, Sex,     , 15.0m, 
 3342,   *, 160.675° /   9.433°, Leo,     ,      , 
 3347,  Gx, 160.700° / -36.367°, Ant, 4.4', 13.0m, 
 3354,  Gx, 160.775° / -36.367°, Ant,     , 14.0m, 
I2602,  OC, 160.800° / -64.400°, Car,50.0',  1.9m, Southern Pleiades
 3344,  Gx, 160.875° /  24.917°, LMi, 6.9', 10.0m, 
 3355,    , 160.875° / -23.200°, Hya,     ,      , 
 3345,  D*, 160.900° /  11.983°, Leo,     ,      , 
 3358,  Gx, 160.900° / -36.383°, Ant, 3.8', 13.0m, 
 3346,  Gx, 160.925° /  14.867°, Leo, 2.8', 12.0m, 
 3349,  Gx, 160.950° /   6.750°, Leo,     , 15.0m, 
 3372,  Nb, 160.950° / -59.867°, Car,120.0',      , eta Car nebula
I 638,  Gx, 160.950° /  15.883°, Leo,     , 15.0m, 
 3351,  Gx, 161.000° /  11.700°, Leo, 7.4',  9.7m, M  95
 3356,  Gx, 161.050° /   6.750°, Leo,     , 13.0m, 
 3352,  Gx, 161.075° /  22.367°, Leo,     , 14.0m, 
 3360,    , 161.075° / -11.600°, Sex,     ,      , 
 3350,  Gx, 161.100° /  30.717°, LMi,     , 15.0m, 
 3357,  Gx, 161.100° /  14.083°, Leo, 1.9', 15.0m, 
 3361,    , 161.100° / -11.617°, Sex,     ,      , 
 3329,  Gx, 161.175° /  76.817°, Dra, 2.1', 13.0m, 
 3362,  Gx, 161.200° /   6.600°, Leo,     , 13.0m, 
 3363,  Gx, 161.325° /  22.067°, Leo,     , 14.0m, 
 3353,  Gx, 161.350° /  55.967°, UMa, 1.5', 12.7m, 
I 639,  Gx, 161.475° /  16.933°, Leo, 0.7', 15.0m, 
 3343,  Gx, 161.525° /  73.350°, Dra, 1.6', 15.0m, 
 3365,  Gx, 161.575° /   1.817°, Sex, 4.7', 13.0m, 
 3359,  Gx, 161.650° /  63.217°, UMa, 6.8', 10.5m, 
 3367,  Gx, 161.650° /  13.750°, Leo, 2.3', 11.5m, 
 3378,  Gx, 161.650° / -40.017°, Ant,     ,      , 
 3369,  Gx, 161.675° / -25.250°, Hya,     , 15.0m, 
I2600,  Gx, 161.675° /  72.317°, UMa, 0.4', 16.0m, 
 3368,  Gx, 161.700° /  11.817°, Leo, 7.1',  9.2m, M  96
I 640,    , 161.700° /  34.750°, LMi,     ,      , 
 3371,   *, 161.750° /  13.800°, Leo,     ,      , 
 3375,  Gx, 161.750° /  -9.950°, Sex,     , 13.0m, 
 3370,  Gx, 161.775° /  17.267°, Leo, 3.1', 12.0m, 
I2601,  Gx, 161.775° /  72.300°, UMa,     , 15.0m, 
 3348,  Gx, 161.800° /  72.833°, UMa, 2.2', 11.2m, 
 3373,   *, 161.800° /  13.667°, Leo,     ,      , 
 3383,  Gx, 161.825° / -24.450°, Hya,     , 13.0m, 
 3376,  Gx, 161.850° /   6.050°, Sex,     , 14.0m, 
 3377,  Gx, 161.925° /  13.983°, Leo, 4.4', 10.2m, 
 3379,  Gx, 161.950° /  12.583°, Leo, 4.5',  9.3m, M 105
I 641,    , 161.950° /  34.667°, LMi,     ,      , 
 3374,  Gx, 161.975° /  43.167°, UMa,     , 14.0m, 
 3390,  Gx, 162.025° / -31.533°, Hya, 4.0', 12.2m, 
 3450,  Gx, 162.025° / -20.850°, Hya, 2.7', 14.0m, 
I 642,  Gx, 162.025° /  18.183°, Leo, 1.6', 14.0m, 
 3380,  Gx, 162.050° /  28.600°, LMi, 1.9', 14.0m, 
 3385,  Gx, 162.050° /   4.917°, Sex,     , 13.0m, 
 3386,  Gx, 162.050° /   5.000°, Sex,     , 15.0m, 
 3387,  Gx, 162.050° /   5.000°, Sex,     , 15.0m, 
 3384,  Gx, 162.075° /  12.633°, Leo, 5.9', 10.0m, 
 3388,    , 162.075° /   8.600°, Leo,     ,      , 
 3393,  Gx, 162.075° / -25.167°, Hya,     , 13.0m, 
 3381,  Gx, 162.100° /  34.700°, LMi, 2.4', 13.0m, 
I2603,   *, 162.100° /  32.933°, LMi,     ,      , 
 3364,  Gx, 162.125° /  72.417°, UMa, 1.9', 14.0m, 
 3382,    , 162.125° /  36.733°, LMi,     ,      , 
 3389,  Gx, 162.125° /  12.533°, Leo, 2.7', 11.8m, 
 3391,  Gx, 162.225° /  14.217°, Leo,     , 13.0m, 
 3399,  Gx, 162.350° /  16.217°, Leo,     , 14.0m, 
I 643,  Gx, 162.350° /  12.217°, Leo,     , 15.0m, 
I2604,  Gx, 162.350° /  32.783°, LMi, 1.4',      , 
 3405,  Gx, 162.425° /  16.233°, Leo,     , 14.0m, 
 3395,  Gx, 162.450° /  32.983°, LMi, 1.9', 12.1m, 
I2605,    , 162.450° /  32.967°, LMi,     ,      , 
 3396,  Gx, 162.475° /  32.983°, LMi, 2.8', 12.2m, 
 3402,  Gx, 162.500° / -12.667°, Hya,     ,      , 
 3420,  Gx, 162.525° / -17.250°, Hya,     , 14.0m, 
 3409,  Gx, 162.550° / -17.050°, Hya,     , 15.0m, 
I 645,    , 162.550° /  -6.050°, Sex,     ,      , 
 3404,  Gx, 162.575° / -12.117°, Hya, 2.6', 14.0m, 
 3411,  Gx, 162.575° / -12.850°, Hya,     , 13.0m, 
I2606,  Gx, 162.575° /  37.950°, LMi,     , 15.0m, 
I2607,  Gx, 162.575° /  38.000°, LMi, 0.7', 15.0m, 
I2608,  Gx, 162.575° /  32.767°, LMi,     ,      , 
I2609,    , 162.575° / -12.100°, Hya,     ,      , 
 3401,    , 162.600° /   5.800°, Sex,     ,      , 
 3394,  Gx, 162.650° /  65.717°, UMa,     , 13.0m, 
I 647,    , 162.650° / -12.867°, Hya,     ,      , 
I 650,    , 162.675° / -13.450°, Hya,     ,      , 
 3400,  Gx, 162.700° /  28.467°, LMi, 1.4', 14.0m, 
 3421,  Gx, 162.700° / -12.450°, Hya,     , 14.0m, 
 3412,  Gx, 162.725° /  13.417°, Leo, 3.6', 10.6m, 
 3429,  Gx, 162.725° /   9.250°, Leo,     ,      , 
I 649,  Gx, 162.725° /   1.183°, Sex, 0.6', 15.0m, 
 3392,  Gx, 162.750° /  65.767°, UMa,     , 15.0m, 
 3417,  Gx, 162.750° /   8.483°, Leo,     , 15.0m, 
I 648,  Gx, 162.750° /  12.283°, Leo, 0.8', 15.0m, 
I 651,  Gx, 162.750° /  -2.133°, Sex, 0.8',      , 
I 652,    , 162.750° / -12.633°, Hya,     ,      , 
 3422,  Gx, 162.775° / -12.400°, Hya,     , 15.0m, 
 3423,  Gx, 162.800° /   5.833°, Sex, 3.9', 11.2m, 
 3431,  Gx, 162.800° / -17.017°, Crt,     , 14.0m, 
 3413,  Gx, 162.825° /  32.767°, LMi, 2.4', 13.0m, 
 3414,  Gx, 162.825° /  27.983°, LMi, 3.6', 10.8m, 
 3418,  Gx, 162.825° /  28.117°, LMi, 1.2', 14.0m, 
 3419,  Gx, 162.825° /  13.950°, Leo, 1.1', 13.0m, 
 3425,  Gx, 162.850° /   8.567°, Leo,     , 14.0m, 
 3427,  Gx, 162.850° /   8.300°, Leo,     , 14.0m, 
 3428,  Gx, 162.850° /   9.283°, Leo,     , 14.0m, 
 3398,  Gx, 162.875° /  55.383°, UMa, 1.3',      , 
I 644,  Gx, 162.875° /  55.383°, UMa,     ,      , 
 3426,  Gx, 162.900° /  18.467°, Leo,     , 14.0m, 
I 646,  Gx, 162.900° /  55.467°, UMa,     ,      , 
 3415,  Gx, 162.925° /  43.717°, UMa, 2.4', 13.0m, 
 3416,  Gx, 162.925° /  43.767°, UMa,     , 15.0m, 
 3406,  Gx, 162.950° /  51.033°, UMa,     , 13.0m, 
 3424,  Gx, 162.950° /  32.900°, LMi, 3.0', 13.0m, 
 3410,  Gx, 162.975° /  51.017°, UMa,     , 15.0m, 
 3434,  Gx, 163.000° /   3.800°, Leo,     , 13.0m, 
 3433,  Gx, 163.025° /  10.150°, Leo, 3.5', 12.0m, 
 3446,  OC, 163.025° / -45.150°, Vel,     ,      , 
 3408,  Gx, 163.050° /  58.433°, UMa, 1.0', 14.0m, 
 3430,  Gx, 163.050° /  32.950°, LMi, 3.9', 11.5m, 
I 653,  Gx, 163.050° /  -0.550°, Leo, 2.3', 14.0m, 
I2610,    , 163.050° /  33.067°, LMi,     ,      , 
 3407,  Gx, 163.075° /  61.383°, UMa, 1.7', 15.0m, 
 3438,  Gx, 163.100° /  10.567°, Leo,     , 14.0m, 
 3439,  Gx, 163.100° /   8.567°, Leo,     , 15.0m, 
 3432,  Gx, 163.125° /  36.617°, LMi, 6.2', 11.3m, 
 3441,  Gx, 163.125° /   7.233°, Leo,     , 14.0m, 
 3437,  Gx, 163.150° /  22.933°, Leo, 2.6', 13.0m, 
I2611,   *, 163.175° /  10.117°, Leo,     ,      , 
 3449,  Gx, 163.225° / -32.933°, Ant, 2.6', 13.0m, 
 3443,  Gx, 163.250° /  17.567°, Leo, 2.5', 14.0m, 
 3444,  Gx, 163.250° /  10.217°, Leo, 1.2',      , 
 3442,  Gx, 163.275° /  33.917°, LMi, 0.7', 13.0m, 
 3447,  Gx, 163.350° /  16.767°, Leo, 3.8', 13.0m, 
I2612,  Gx, 163.400° /  32.767°, LMi,     ,      , 
 3453,  Gx, 163.425° / -21.783°, Hya,     ,      , 
 3403,  Gx, 163.475° /  73.683°, Dra, 3.1', 13.0m, 
 3440,  Gx, 163.475° /  57.117°, UMa, 2.3', 14.0m, 
I 654,    , 163.475° / -11.733°, Crt,     ,      , 
 3452,  Gx, 163.525° / -11.400°, Crt,     , 15.0m, 
 3456,  Gx, 163.525° / -16.033°, Crt, 2.1', 13.0m, 
 3397,    , 163.550° /  77.283°, Dra,     ,      , 
I2613,    , 163.575° /  32.967°, LMi,     ,      , 
 3451,  Gx, 163.600° /  27.233°, LMi,     , 13.0m, 
I 655,  Nb, 163.600° /  -0.367°, Leo, 1.0',      , 
 3454,  Gx, 163.625° /  17.350°, Leo, 2.2', 14.0m, 
 3455,  Gx, 163.625° /  17.283°, Leo, 2.8', 13.0m, 
 3445,  Gx, 163.650° /  56.983°, UMa, 1.6', 12.4m, 
 3448,  Gx, 163.675° /  54.317°, UMa, 5.4', 11.7m, 
 3457,  Gx, 163.675° /  17.617°, Leo,     , 13.0m, 
 3459,  Gx, 163.675° / -17.067°, Crt,     , 14.0m, 
 3464,  Gx, 163.675° / -21.067°, Hya, 2.8', 13.0m, 
 3435,  Gx, 163.700° /  61.300°, UMa,     , 14.0m, 
 3460,    , 163.700° /  17.600°, Leo,     ,      , 
 3461,  Gx, 163.725° /  17.650°, Leo,     ,      , 
 3463,  Gx, 163.775° / -26.117°, Hya,     , 14.0m, 
I 656,  OC, 163.775° /  17.600°, Leo,     ,      , 
 3462,  Gx, 163.825° /   7.700°, Leo,     , 13.0m, 
 3458,  Gx, 164.000° /  57.117°, UMa, 1.7', 13.0m, 
 3466,  Gx, 164.075° /   9.750°, Leo, 1.3', 15.0m, 
 3467,  Gx, 164.175° /   9.767°, Leo,     , 14.0m, 
 3469,  Gx, 164.225° / -14.300°, Crt,     , 14.0m, 
 3472,    , 164.325° / -19.633°, Crt,     ,      , 
 3468,  Gx, 164.350° /  40.950°, UMa,     , 14.0m, 
I 657,    , 164.475° /  -4.900°, Leo,     ,      , 
 3473,  Gx, 164.500° /  17.117°, Leo,     , 15.0m, 
 3474,  Gx, 164.525° /  17.083°, Leo,     , 15.0m, 
 3476,  Gx, 164.525° /   9.283°, Leo,     , 15.0m, 
I 659,    , 164.525° /  -6.267°, Leo,     ,      , 
 3477,  Gx, 164.550° /   9.217°, Leo,     , 15.0m, 
 3475,  Gx, 164.575° /  24.233°, Leo,     , 14.0m, 
I 658,  Gx, 164.575° /   8.250°, Leo, 0.3', 15.0m, 
I 660,  Gx, 164.625° /   1.383°, Leo,     , 16.0m, 
 3482,  Gx, 164.650° / -46.583°, Vel, 2.0',      , 
 3470,  Gx, 164.675° /  59.517°, UMa, 1.7', 14.0m, 
 3479,  Gx, 164.725° / -14.967°, Crt,     , 13.0m, 
 3480,    , 164.725° /   9.350°, Leo,     ,      , 
I 661,  Gx, 164.725° /   1.667°, Leo,     , 16.0m, 
 3483,  Gx, 164.750° / -28.467°, Hya,     , 13.0m, 
 3471,  Gx, 164.775° /  61.533°, UMa, 2.0', 13.0m, 
 3465,  Gx, 164.825° /  75.200°, Dra,     , 14.0m, 
I 662,  Gx, 164.850° /   1.600°, Leo,     , 16.0m, 
 3478,  Gx, 164.875° /  46.117°, UMa, 2.8', 13.0m, 
 3481,  Gx, 164.875° /  -7.517°, Crt,     , 14.0m, 
 3496,  OC, 164.950° / -60.333°, Car, 9.0',  8.2m, 
 3490,  Gx, 164.975° /   9.367°, Leo,     , 15.0m, 
 3485,  Gx, 165.000° /  14.833°, Leo, 2.5', 13.0m, 
 3489,  Gx, 165.075° /  13.900°, Leo, 3.7', 10.3m, 
I2621,  Pl, 165.075° / -65.250°, Car, 0.1',      , 
 3486,  Gx, 165.100° /  28.967°, LMi, 6.9', 10.3m, 
I 665,    , 165.125° / -13.867°, Crt,     ,      , 
 3491,  Gx, 165.150° /  12.167°, Leo,     , 14.0m, 
I 663,  Gx, 165.150° /  10.450°, Leo,     , 16.0m, 
 3487,  Gx, 165.175° /  17.583°, Leo,     , 14.0m, 
I 664,  Gx, 165.175° /  10.550°, Leo, 1.0', 15.0m, 
 3492,  Gx, 165.225° /  10.500°, Leo,     , 14.0m, 
 3494,    , 165.300° /   3.717°, Leo,     ,      , 
 3495,  Gx, 165.325° /   3.633°, Leo, 4.6', 13.0m, 
 3503,  Nb, 165.325° / -59.850°, Car, 3.0',      , 
I 666,  Gx, 165.325° /  10.483°, Leo,     , 15.0m, 
 3488,  Gx, 165.350° /  57.683°, UMa, 2.0', 14.0m, 
 3497,    , 165.350° / -19.467°, Crt,     ,      , 
 3493,  Gx, 165.375° /  27.733°, LMi,     , 15.0m, 
I2614,    , 165.400° /  38.800°, UMa,     ,      , 
 3500,  Gx, 165.425° /  75.217°, Dra,     , 15.0m, 
 3498, ***, 165.475° /  14.383°, Leo,     ,      , 
I2615,    , 165.500° /  37.933°, UMa,     ,      , 
I2618,    , 165.500° /  27.767°, LMi,     ,      , 
 3502,  Gx, 165.525° / -14.133°, Crt,     , 14.0m, 
I2616,  Gx, 165.550° /  38.767°, UMa, 0.2', 15.0m, 
I2617,  Gx, 165.550° /  38.650°, UMa, 0.8', 15.0m, 
I2619,  Gx, 165.550° /  37.950°, UMa,     , 16.0m, 
I2620,  Gx, 165.575° /  38.500°, UMa, 1.1', 15.0m, 
 3505,    , 165.675° / -15.483°, Crt,     ,      , 
 3523,  Gx, 165.700° /  75.133°, Dra,     , 14.0m, 
 3501,  Gx, 165.725° /  17.983°, Leo, 3.7', 13.0m, 
 3508,  Gx, 165.725° / -16.300°, Crt,     , 14.0m, 
 3484,    , 165.750° /  75.817°, Dra,     ,      , 
 3499,  Gx, 165.800° /  56.217°, UMa, 1.0', 14.0m, 
 3504,  Gx, 165.800° /  27.967°, LMi, 2.7', 11.1m, 
 3506,  Gx, 165.800° /  11.083°, Leo, 1.3', 13.0m, 
 3511,  Gx, 165.850° / -23.083°, Crt, 5.4', 12.0m, 
 3507,  Gx, 165.875° /  18.133°, Leo, 3.5', 11.0m, 
I2622,    , 165.875° / -16.233°, Crt,     ,      , 
 3510,  Gx, 165.925° /  28.883°, LMi, 3.8', 12.9m, 
 3513,  Gx, 165.950° / -23.250°, Crt, 2.8', 12.0m, 
I2623,    , 165.950° / -20.100°, Crt,     ,      , 
 3514,  Gx, 165.975° / -18.817°, Crt,     , 13.0m, 
 3512,  Gx, 166.000° /  28.033°, LMi, 1.7', 12.4m, 
 3519,    , 166.000° / -61.367°, Car,     ,      , 
 3518,  Gx, 166.075° /  -6.467°, Leo,     ,      , 
 3509,  Gx, 166.100° /   4.833°, Leo, 2.3', 14.0m, 
 3515,  Gx, 166.150° /  28.233°, LMi, 1.1', 15.0m, 
 3520, Ast, 166.375° / -17.933°, Crt,     ,      , 
 3517,  Gx, 166.400° /  56.517°, UMa, 1.2', 14.0m, 
 3521,  Gx, 166.450° /  -0.033°, Leo, 9.5',  8.9m, 
 3525,    , 166.600° / -19.450°, Crt,     ,      , 
 3532,  OC, 166.600° / -58.667°, Car,55.0',  3.0m, 
 3524,  Gx, 166.625° /  11.400°, Leo,     , 13.0m, 
I 667,  Gx, 166.625° /  15.083°, Leo,     , 15.0m, 
 3522,  Gx, 166.650° /  20.067°, Leo,     , 14.0m, 
I 668,  Gx, 166.650° /  15.033°, Leo, 0.6', 15.0m, 
 3516,  Gx, 166.700° /  72.567°, UMa, 2.3', 11.6m, 
 3531,    , 166.725° /   7.167°, Leo,     ,      , 
 3526,  Gx, 166.750° /   7.167°, Leo,     , 13.0m, 
 3533,  Gx, 166.800° / -37.167°, Cen, 2.6',      , 
 3527,  Gx, 166.825° /  28.533°, UMa,     , 15.0m, 
 3528,  Gx, 166.825° / -19.467°, Crt, 3.0',      , 
 3529,  Gx, 166.825° / -19.550°, Crt, 1.5',      , 
I 669,  Gx, 166.825° /   6.300°, Leo, 1.6', 14.0m, 
I2624,  Gx, 166.825° / -19.467°, Crt, 3.0',      , 
I2625,  Gx, 166.825° / -19.550°, Crt, 1.5',      , 
I 670,  Gx, 166.850° /   6.717°, Leo, 1.3', 15.0m, 
I 671,  Gx, 166.900° /   0.783°, Leo, 1.6', 15.0m, 
I 672,  Gx, 167.000° / -12.483°, Crt, 0.5', 15.0m, 
 3535,  Gx, 167.125° /   4.833°, Leo,     , 14.0m, 
 3537,  Gx, 167.150° / -10.433°, Crt,     , 14.0m, 
 3530,  Gx, 167.175° /  57.233°, UMa,     , 14.0m, 
 3534,  Gx, 167.175° /  26.600°, Leo,     , 15.0m, 
 3536,  Gx, 167.200° /  28.483°, UMa,     , 15.0m, 
 3541,  Gx, 167.200° / -10.933°, Crt,     , 15.0m, 
I2626,  Gx, 167.250° /  26.917°, Leo,     , 16.0m, 
 3539,  Gx, 167.275° /  28.667°, UMa,     , 15.0m, 
 3540,  Gx, 167.325° /  36.017°, UMa,     , 14.0m, 
I 673,    , 167.375° /  -0.083°, Leo,     ,      , 
 3551,  Gx, 167.400° /  21.717°, Leo,     , 15.0m, 
 3555,  Gx, 167.425° /  21.733°, Leo,     , 15.0m, 
 3546,  Gx, 167.450° / -13.383°, Crt,     , 14.0m, 
I2631,    , 167.450° / -76.617°, Cha,     ,      , 
 3547,  Gx, 167.475° /  10.717°, Leo, 2.2', 12.8m, 
 3565,    , 167.475° / -20.033°, Crt,     ,      , 
 3566,    , 167.475° / -20.033°, Crt,     ,      , 
I2627,  Gx, 167.475° / -23.733°, Crt, 2.7', 12.0m, 
 3542,  Gx, 167.500° /  36.950°, UMa,     , 15.0m, 
 3557,  Gx, 167.500° / -37.533°, Cen, 4.0', 10.4m, 
 3545,  Gx, 167.550° /  36.967°, UMa,     , 15.0m, 
 3548,    , 167.600° /  36.033°, UMa,     ,      , 
 3572, C+N, 167.600° / -60.233°, Car,20.0',  6.6m, 
 3550,  Gx, 167.650° /  28.767°, UMa, 1.4', 14.0m, 
 3552,  Gx, 167.650° /  28.700°, UMa,     , 15.0m, 
 3553,  Gx, 167.650° /  28.700°, UMa,     , 15.0m, 
 3564,  Gx, 167.650° / -37.550°, Cen, 2.1', 12.2m, 
 3554,  Gx, 167.675° /  28.667°, UMa,     , 15.0m, 
 3559,  Gx, 167.675° /  12.017°, Leo, 1.5', 14.0m, 
 3560,   *, 167.675° /  11.183°, Leo,     ,      , 
I 675,    , 167.675° /   3.683°, Leo,     ,      , 
 3543,  Gx, 167.700° /  61.367°, UMa,     , 15.0m, 
 3568,  Gx, 167.700° / -37.450°, Cen, 2.4',      , 
 3549,  Gx, 167.725° /  53.383°, UMa, 3.2', 12.0m, 
 3558,  Gx, 167.725° /  28.550°, UMa, 1.3', 15.0m, 
I 674,  Gx, 167.775° /  43.633°, UMa, 1.8', 14.0m, 
 3561,  Gx, 167.800° /  28.717°, UMa, 1.1', 15.0m, 
 3567,  Gx, 167.825° /   5.833°, Leo,     , 14.0m, 
 3573,  Gx, 167.825° / -36.850°, Cen,     ,      , 
 3563,  Gx, 167.850° /  26.967°, Leo, 1.4', 15.0m, 
 3538,    , 167.875° /  75.567°, Dra,     ,      , 
 3544,  Gx, 167.875° / -18.283°, Crt,     ,      , 
 3556,  Gx, 167.875° /  55.667°, UMa, 8.3', 10.1m, M 108
 3571,  Gx, 167.875° / -18.283°, Crt, 3.3', 13.0m, 
I2628,  Gx, 167.900° /  12.133°, Leo,     , 15.0m, 
 3576,  Nb, 167.950° / -61.383°, Car,20.0',      , 
 3579,  Nb, 167.975° / -61.233°, Car,     ,      , 
 3569,  Gx, 168.025° /  35.450°, UMa,     , 14.0m, 
 3570,  Gx, 168.025° /  27.583°, Leo, 1.3', 15.0m, 
 3581,  Nb, 168.025° / -61.300°, Car,     ,      , 
 3574,  Gx, 168.050° /  27.617°, Leo, 0.5',      , 
 3582,  Nb, 168.075° / -61.267°, Car,     ,      , 
 3584,  Nb, 168.100° / -61.200°, Car,     ,      , 
 3586,  Nb, 168.150° / -61.350°, Car,     ,      , 
I2629,    , 168.150° /  12.100°, Leo,     ,      , 
I 676,  Gx, 168.175° /   9.067°, Leo, 2.2', 13.0m, 
I2630,    , 168.175° /  12.317°, Leo,     ,      , 
 3578,    , 168.200° / -15.950°, Crt,     ,      , 
 3562,  Gx, 168.225° /  72.883°, Dra,     , 13.0m, 
 3590,  OC, 168.225° / -60.783°, Car, 4.0',  8.2m, 
 3575,    , 168.275° /  22.667°, Leo,     ,      , 
I2632,    , 168.275° /  11.667°, Leo,     ,      , 
I2633,    , 168.300° /  11.600°, Leo,     ,      , 
 3580,  Gx, 168.325° /   3.667°, Leo,     , 14.0m, 
 3585,  Gx, 168.325° / -26.750°, Hya, 2.9', 10.0m, 
I2634,  Gx, 168.375° /  10.500°, Leo, 0.4', 15.0m, 
I2635,    , 168.375° /  11.467°, Leo,     ,      , 
I2636,    , 168.400° /  11.450°, Leo,     ,      , 
